日付,会場,レース番号,枠番,選手名,級別,モーター2連率,進入コース,印,オリジナル1着率,イン逃げ2着率,3着指数,3連対率,平均ST,平均ST順位,展示タイム,展示偏差値,FLY数,FLY影響,出遅れ数,データ不足,決まり手傾向,今節成績,会場別信頼度,3連対指数,3連対補正比,逃げ%,差し%,まくり%,まくり差し%,抜き%,差され%,まくられ%,まくり差され%,イン逃げ評価,相性評価,機力評価,S安定評価,展開評価,相性生スコア,安定性生スコア,展開生スコア,逃げ合成スコア,レースランク,レーススコア,見送り推奨,戦略,会場1C勝率,ヒモ荒れ,両立て判定,飛びタイプ,飛びスコア,3択verdict,脅威合計,1号艇脆弱性,最大脅威艇,買い目,買い目_全,買い目_確率,買い目_シナリオ,点数,点数_全,1号艇1着確率,見送りフラグ,見送り理由,シナリオ種別,展開パターン
2026-04-01,戸田,9,4,鈴木勝博,A2,38.93,4,○,25.2605,25.9,100,67.7,0.1303,2.5,,,0,低,90,0,-,55521,0,81.8,1.0826,0,0.0345,0.069,0.1379,0.0345,0.1171,0.2776,0.0211,,,B,,◎,0.3578,0.6045,0.5216,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,,,,,,,
2026-04-01,戸田,9,5,松尾基成,B1,29.68,5,,2.1064,3.3,84,24.6,0.1788,4.3154,,,0,低,151,0,-,3 4 26,0,21.9,0.7871,,,,,,0.1746,0.1524,0.2381,,,D,△,,0.1996,0.625,,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,,,,,,,
2026-04-01,戸田,9,6,島川海輝,A2,21.14,6,,3.729,5.9,46,20,0.1785,4.0875,,,0,低,76,0,差0%,2 5142,0,21.9,0.8686,0,0.0435,0,0,0,0.0296,0.1296,0.1593,,,E,◎,,0.1699,0.663,,0.5153,D,33,1,大荒れ。見送り推奨,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,34.3,両建て推奨,23.68,27.1,4,,,,,,,,,,,
2026-04-01,戸田,10,1,小芦るり,A1,33.33,1,◎,39.3971,,0,88.9,0.1544,3.1111,,,0,低,61,0,逃1%,151114,0,65.9,0.9182,0.6923,,,,,0.0308,0,0.1615,◎,,D,△,,,0.6255,,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,0,0,0.5575,0,,逃げ軸流し,A
2026-04-01,戸田,10,2,寺島吉彦,B1,42.41,2,○,16.2233,31.7,100,71.4,0.1668,3.6875,,,0,低,105,0,差0% ま0%,252 2,0,46.4,1.0576,0,0.0556,0.0556,0,0,0.3263,0.5263,0.0211,,,B,,,0.1881,0.5885,,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,,,,,,,
2026-04-01,戸田,10,3,吉田慎二,A2,38.41,3,▲,22.478,17.2,63,68.1,0.1803,3.5556,,,0,低,169,0,ま0%,13513,0,95.6,1.6612,0,0.0286,0.1429,0,0,0.039,0.2683,0.0195,,,B,○,,0.179,0.662,,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,,,,,,,
2026-04-01,戸田,10,4,飯島　誠,B1,38.19,4,,10.0338,14.6,92,42.6,0.1735,3.7963,,,0,低,141,0,-,144 2,0,25.7,0.69,0,0,0,0.0417,0,0.0308,0.2077,0.2615,,,C,△,,0.2071,0.605,,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,,,,,,,
2026-04-01,戸田,10,5,原　豊土,A2,32.03,5,,6.747,31.8,82,54.5,0.1708,3.75,,,0,低,122,0,-,323 34,0,40.3,1.1105,0,0,0,0.0741,0.037,0.1711,0,0.0632,,,D,,◎,0.24,0.6015,0.2263,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,,,,,,,
2026-04-01,戸田,10,6,井手良太,B1,34.25,6,△,5.1207,4.8,42,28.3,0.1262,3.0189,,,0,低,50,0,-,311 45,0,23.6,0.6508,0,0.0455,0,0,0,0.0421,0.2632,0.2053,,,D,◎,,0.3724,0.667,,0.5053,C,40,0,荒れ傾向。高配当狙いか見送り,0.4261,"{'is_target': False, 'verdict': '対象外', 'max_combo_prob': None, 'est_top_odds': None, 'circle_concentration': None, 'eligible_count': 0, 'bet_adj': 0, 'reason': '1号艇rel_win1 < 45%: 通常判定に委ねる', 'tenji_trigger': ''}",,,32.6,両建て推奨,19.81,25.5,3,,,,,,,,,,,
2026-04-01,戸田,11,1,中澤和志,A1,37.50,1,◎,49.3551,,0,93.8,0.1506,2.7923,,,0,低,46,0,逃0%,32213,0,73.1,0.9947,0.5676,,,,,0.1099,0.1315,0.1207,◎,,B,◎,,,0.6735,,0.615,B,55,0,◎○△フォーメーション（15〜20点）,0.4261,"{'is_target': True, 'verdict': '参加推奨', 'max_combo_prob': 0.0723, 'est_top_odds': 18.4, 'circle_concentration': 69.8, 'eligible_count': 11, 'bet_adj': 2, 'reason': 'rel_win1=49.4%（本命度） / 最有力組み合わせ確率: 0.072（推定実オッズ?18倍） / 2着集中度: 上位2艇 69.8%（補正+0.00） / 総合判定確率: 0.072 / → ヒモ分散。1号艇1着固定で広めのヒモ流し推奨（買い目+2点）', 'tenji_trigger': '展示確認: ヒモ分散レース。1号艇伸び確認後、広めのヒモ流しを採用。穴ヒモ（5・6号艇）を積極的に含める。'}",,,33,両建て推奨,16.13,29.8,3,,,,,0,0,0.5575,0,,逃げ軸流し,A
