日付,会場,レース番号,戦略,レースランク,レーススコア,見送り推奨,3択verdict,シナリオ種別,展開パターン,脅威合計,1号艇脆弱性,最大脅威艇,買い目ソース,生成点数,買い目リスト,実結果,的中,的中買い目,払戻金,投資額,回収額,収支,結果データあり
2026-02-16,徳山,9,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,16.16,24.3,3,実買い目_全,10,1-3-5|1-2-5|1-3-4|1-2-3|1-2-4|1-5-3|1-5-4|3-1-5|3-1-2|3-1-4,1-5-4,True,1-5-4,3730,1000,3730,2730,True
2026-02-16,徳山,8,◎○△フォーメーション（15〜20点）,B,57,0,両建て推奨,逃げ軸流し,A,15.28,32.6,3,実買い目_全,10,1-2-5|1-3-5|1-3-2|1-2-3|1-4-5|1-4-2|1-4-3|2-1-3|2-1-5|2-1-4,1-2-5,True,1-2-5,1780,1000,1780,780,True
2026-02-16,徳山,7,◎1着固定 2-3着流し（5〜8点）,S,94,0,逃げ狙い,逃げ軸流し,A,9.54,26.8,3,実買い目_全,10,1-3-4|1-3-5|1-2-4|1-4-3|1-4-5|1-2-3|1-2-5|3-1-4|3-1-2|3-1-5,1-3-4,True,1-3-4,500,1000,500,-500,True
2025-09-04,下関,2,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,14.31,30.4,2,実買い目_全,10,1-3-4|1-3-5|1-2-3|1-2-4|1-2-5|1-4-3|1-4-5|4-1-3|4-1-5|4-1-6,4-1-3,True,4-1-3,7520,1000,7520,6520,True
2025-09-04,下関,1,荒れ傾向。高配当狙いか見送り,C,40,0,両建て推奨,主役軸流し,B,12.97,34.5,4,実買い目_全,12,5-1-2|5-2-1|5-1-4|5-1-6|5-3-1|5-2-4|5-2-6|1-2-4|1-3-4|1-2-5|1-2-3|1-3-5,4-3-6,False,,7520,1200,0,-1200,True
2026-02-21,蒲郡,11,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,13.4,29.9,3,実買い目_全,10,1-3-4|1-3-6|1-2-4|1-2-6|1-2-3|1-4-6|1-4-3|3-1-4|3-1-2|3-1-5,3-1-4,True,3-1-4,2820,1000,2820,1820,True
2026-02-21,蒲郡,10,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,逃げ軸流し,A,15.54,29.8,2,実買い目_全,10,1-2-4|1-2-5|1-3-4|1-3-5|1-5-4|1-3-2|1-5-2|3-1-4|3-1-5|3-1-2,1-2-3,False,,1130,1000,0,-1000,True
2025-07-27,尼崎,4,◎○△フォーメーション（15〜20点）,B,55,0,両建て推奨,逃げ軸流し,A,20.93,31.0,5,実買い目_全,11,1-2-4|1-2-5|1-2-6|1-3-4|1-3-5|1-3-6|1-5-4|1-5-6|3-1-5|3-1-4|5-1-2,4-1-5,False,,4480,1100,0,-1100,True
2026-03-13,浜名湖,5,◎○△フォーメーション（15〜20点）,B,55,0,両建て推奨,主役軸流し,B,12.51,28.3,2,実買い目_全,12,2-1-3|2-1-4|2-3-1|2-1-5|2-4-1|2-3-4|2-3-5|1-2-5|1-2-4|1-3-2|1-3-5|1-3-4,1-4-5,False,,1730,1200,0,-1200,True
2025-07-27,尼崎,8,◎-○軸 3着3〜4艇流し（10〜15点）,A,76,0,逃げ狙い,逃げ軸流し,A,19.52,36.9,3,実買い目_全,9,1-2-3|1-3-4|1-2-4|1-3-2|1-4-3|1-4-2|5-1-2|6-1-2|3-1-4,1-2-4,True,1-2-4,780,900,780,-120,True
2025-07-27,尼崎,7,大荒れ。見送り推奨,D,20,0,両建て推奨,主役軸流し,B,20.54,40.0,3,実買い目_全,12,5-1-2|5-2-1|5-1-3|5-2-3|5-3-2|5-1-6|5-2-6|1-2-5|2-1-3|1-3-5|1-2-3|2-1-4,3-5-1,False,,3590,1200,0,-1200,True
2026-03-13,浜名湖,10,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,13.01,29.8,2,実買い目_全,10,1-2-4|1-2-6|1-4-2|1-4-6|1-3-2|1-3-4|1-3-6|2-1-4|2-1-5|2-1-6,2-5-6,False,,6180,1000,0,-1000,True
2025-07-08,若松,3,◎1着固定 2-3着流し（5〜8点）,S,83,0,逃げ狙い,逃げ軸流し,A,18.92,26.8,3,実買い目_全,9,1-3-2|1-3-4|1-2-3|1-4-3|1-4-2|1-2-4|3-1-4|3-1-2|3-1-6,1-6-3,False,,850,900,0,-900,True
2026-01-06,児島,4,荒れ傾向。高配当狙いか見送り,C,36,0,両建て推奨,主役軸流し,B,12.41,34.0,2,実買い目_全,12,2-3-4|2-4-3|2-4-5|2-3-5|2-4-6|2-6-4|2-3-6|1-2-4|1-2-3|6-1-4|6-1-3|6-3-1,1-6-5,False,,28530,1200,0,-1200,True
2026-01-06,児島,3,荒れ傾向。高配当狙いか見送り,C,44,0,両建て推奨,荒れ広め,D,19.22,37.3,3,実買い目_全,12,6-1-3|5-1-6|6-1-4|5-6-1|6-3-1|5-1-3|5-3-1|1-2-4|1-2-3|1-2-5|1-3-4|1-3-5,4-1-2,False,,2970,1200,0,-1200,True
2026-02-16,徳山,6,◎-○軸 3着3〜4艇流し（10〜15点）,A,60,0,両建て推奨,主役軸流し,B,14.86,31.2,3,実買い目_全,12,2-1-5|2-1-3|2-1-4|2-5-1|2-4-1|2-5-3|2-4-5|1-2-3|1-2-5|6-1-3|1-3-2|6-1-4,1-4-6,False,,20960,1200,0,-1200,True
2026-02-16,徳山,5,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,逃げ軸流し,A,19.06,28.4,3,実買い目_全,10,1-3-4|1-3-2|1-4-3|1-4-2|1-5-4|1-5-3|1-5-2|4-1-3|4-1-5|4-1-2,1-3-4,True,1-3-4,460,1000,460,-540,True
2025-08-13,津,3,荒れ傾向。高配当狙いか見送り,C,35,0,両建て推奨,荒れ広め,D,20.83,35.0,2,実買い目_全,12,4-1-5|4-5-1|6-1-3|6-1-5|2-1-3|4-5-6|6-3-1|1-2-5|1-2-6|1-4-2|1-3-2|1-4-5,2-3-6,False,,8640,1200,0,-1200,True
2025-08-13,津,2,◎1着固定 2-3着流し（5〜8点）,S,83,0,逃げ狙い,逃げ軸流し,A,15.34,33.8,3,実買い目_全,9,1-3-4|1-3-2|1-2-3|1-2-4|1-4-3|1-4-2|3-1-2|3-1-4|3-1-6,3-4-6,False,,6400,900,0,-900,True
2025-09-04,下関,6,◎1着固定 2-3着流し（5〜8点）,S,90,0,逃げ狙い,逃げ軸流し,A,12.98,25.7,2,実買い目_全,10,1-3-6|1-3-2|1-2-3|1-2-6|1-5-3|1-5-6|1-5-2|3-1-2|3-1-6|3-1-5,2-4-3,False,,34210,1000,0,-1000,True
2025-09-04,下関,5,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,19.24,23.0,4,実買い目_全,9,1-2-4|1-2-3|1-3-4|1-3-2|1-4-2|1-4-3|4-1-3|4-1-2|4-1-6,1-3-4,True,1-3-4,2100,900,2100,1200,True
2025-09-04,下関,4,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,16.53,25.9,3,実買い目_全,11,1-3-4|1-3-6|1-2-3|1-5-3|1-2-4|1-5-4|1-2-6|1-5-6|3-1-4|3-1-2|3-1-5,1-5-6,True,1-5-6,3600,1100,3600,2500,True
2025-09-04,下関,3,◎1着固定 2-3着流し（5〜8点）,S,92,0,逃げ狙い,逃げ軸流し,A,24.46,23.6,3,実買い目_全,9,1-3-4|1-3-2|1-4-3|1-2-4|1-4-2|1-2-3|4-1-3|4-1-2|4-1-6,1-3-5,False,,1080,900,0,-900,True
2025-07-27,尼崎,10,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,12.69,27.2,3,実買い目_全,10,1-2-4|1-2-3|1-3-4|1-3-2|1-5-4|1-5-2|1-5-3|4-1-3|4-1-2|4-1-5,1-2-4,True,1-2-4,2290,1000,2290,1290,True
2025-07-27,尼崎,9,◎1着固定 2-3着流し（5〜8点）,S,82,0,逃げ狙い,逃げ軸流し,A,16.63,29.2,2,実買い目_全,9,1-2-4|1-3-4|1-3-2|1-2-3|1-4-2|1-4-3|3-1-4|3-1-2|3-1-5,4-1-3,False,,3390,900,0,-900,True
2026-03-13,浜名湖,7,荒れ傾向。高配当狙いか見送り,C,41,0,両建て推奨,主役軸流し,B,10.96,36.7,3,実買い目_全,12,2-1-3|2-1-4|2-3-1|2-4-1|2-3-4|2-1-6|2-4-3|1-2-3|1-2-4|1-3-4|1-3-2|1-4-3,1-4-3,True,1-4-3,1400,1200,1400,200,True
2026-03-13,浜名湖,6,◎-○軸 3着3〜4艇流し（10〜15点）,A,70,0,逃げ狙い,逃げ軸流し,A,12.15,32.1,2,実買い目_全,10,1-2-3|1-2-6|1-3-2|1-3-6|1-5-3|1-5-2|1-5-6|3-1-2|3-1-5|3-1-4,1-3-2,True,1-3-2,1220,1000,1220,220,True
2026-01-06,児島,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,63,0,両建て推奨,荒れ広め,D,11.57,37.6,3,実買い目_全,12,6-1-2|3-1-4|6-2-1|6-1-4|5-1-2|3-1-5|5-1-6|1-3-4|1-3-2|1-4-3|1-2-3|1-2-4,3-4-1,False,,3820,1200,0,-1200,True
2026-01-06,児島,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,77,0,逃げ狙い,逃げ軸流し,A,9.83,27.5,3,実買い目_全,10,1-3-5|1-3-2|1-2-5|1-2-3|1-4-5|1-4-3|1-4-2|4-1-3|4-1-2|4-1-5,2-1-5,False,,3280,1000,0,-1000,True
2026-01-02,児島,12,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,21.66,20.5,5,実買い目_全,11,1-2-5|1-2-4|1-4-5|1-3-5|1-2-6|1-3-4|1-4-6|1-3-6|4-1-5|4-1-3|4-1-6,4-2-1,False,,13900,1100,0,-1100,True
2026-01-02,児島,11,◎1着固定 2-3着流し（5〜8点）,S,94,0,逃げ狙い,逃げ軸流し,A,22.87,25.3,5,実買い目_全,10,1-3-5|1-3-4|1-2-3|1-2-5|1-4-3|1-2-4|1-4-5|5-1-4|5-1-3|5-1-6,1-5-3,False,,1190,1000,0,-1000,True
2026-02-15,徳山,12,◎1着固定 2-3着流し（5〜8点）,S,96,0,逃げ狙い,逃げ軸流し,A,18.68,22.0,3,実買い目_全,9,1-2-4|1-3-4|1-2-3|1-3-2|1-4-2|1-4-3|2-1-4|2-1-3|2-1-5,1-3-2,True,1-3-2,1100,900,1100,200,True
2025-08-13,津,1,◎1着固定 2-3着流し（5〜8点）,S,83,0,逃げ狙い,逃げ軸流し,A,17.21,28.7,2,実買い目_全,10,1-3-5|1-3-2|1-2-5|1-2-3|1-4-5|1-4-2|1-4-3|2-1-5|2-1-3|2-1-4,1-2-4,False,,1300,1000,0,-1000,True
2026-02-16,徳山,4,◎1着固定 2-3着流し（5〜8点）,S,92,0,逃げ狙い,逃げ軸流し,A,14.51,27.7,3,実買い目_全,10,1-3-4|1-3-5|1-2-4|1-2-5|1-2-3|1-4-5|1-4-3|3-1-5|3-1-4|3-1-2,1-3-5,True,1-3-5,610,1000,610,-390,True
2026-02-16,徳山,3,◎1着固定 2-3着流し（5〜8点）,S,82,0,逃げ狙い,逃げ軸流し,A,23.74,27.1,2,実買い目_全,10,1-2-6|1-2-3|1-3-2|1-3-6|1-4-2|1-4-6|1-4-3|2-1-5|2-1-3|2-1-4,1-2-3,True,1-2-3,370,1000,370,-630,True
2025-08-13,津,6,◎○△フォーメーション（15〜20点）,B,57,0,両建て推奨,逃げ軸流し,A,14.71,37.5,2,実買い目_全,10,1-3-5|1-3-4|1-2-5|1-2-4|1-2-3|1-5-4|1-5-3|5-1-6|5-6-1|6-1-4,1-3-5,True,1-3-5,4300,1000,4300,3300,True
2026-02-21,蒲郡,7,◎1着固定 2-3着流し（5〜8点）,S,80,0,逃げ狙い,逃げ軸流し,A,10.32,25.9,4,実買い目_全,9,1-3-4|1-3-2|1-2-4|1-4-2|1-4-3|1-2-3|4-1-3|4-1-2|4-1-5,1-3-4,True,1-3-4,370,900,370,-530,True
2025-09-04,下関,8,◎1着固定 2-3着流し（5〜8点）,S,90,0,逃げ狙い,逃げ軸流し,A,19.92,23.9,4,実買い目_全,10,1-2-4|1-3-4|1-4-2|1-4-5|1-2-5|1-3-2|1-3-5|4-1-5|4-1-2|4-1-3,4-1-3,True,4-1-3,2040,1000,2040,1040,True
2025-09-04,下関,7,◎1着固定 2-3着流し（5〜8点）,S,80,0,逃げ狙い,逃げ軸流し,A,16.71,28.9,3,実買い目_全,10,1-3-4|1-3-6|1-2-4|1-2-6|1-4-6|1-2-3|1-4-3|3-1-4|5-1-6|3-1-2,2-4-1,False,,4590,1000,0,-1000,True
2025-07-28,尼崎,2,◎1着固定 2-3着流し（5〜8点）,S,95,0,逃げ狙い,逃げ軸流し,A,17.02,27.2,4,実買い目_全,9,1-3-4|1-2-4|1-3-2|1-2-3|1-4-2|1-4-3|4-1-3|4-1-2|4-1-5,4-3-2,False,,12840,900,0,-900,True
2025-07-28,尼崎,1,荒れ傾向。高配当狙いか見送り,C,40,0,両建て推奨,荒れ広め,D,16.0,47.2,3,実買い目_全,12,6-1-2|3-1-4|6-2-1|4-1-2|3-1-5|6-1-4|3-1-2|1-3-2|1-3-4|1-2-3|1-4-3|1-2-4,3-4-1,False,,1030,1200,0,-1200,True
2025-07-27,尼崎,12,◎1着固定 2-3着流し（5〜8点）,S,80,0,逃げ狙い,逃げ軸流し,A,17.1,32.1,2,実買い目_全,10,1-2-5|1-3-5|1-2-4|1-4-5|1-2-3|1-3-4|1-4-3|4-1-3|4-1-2|4-1-5,1-2-4,True,1-2-4,760,1000,760,-240,True
2025-07-27,尼崎,11,◎1着固定 2-3着流し（5〜8点）,S,90,0,逃げ狙い,逃げ軸流し,A,16.77,22.2,3,実買い目_全,10,1-3-2|1-3-5|1-2-3|1-2-5|1-4-2|1-4-3|1-4-5|3-1-4|3-1-2|3-1-5,6-1-4,False,,64760,1000,0,-1000,True
2026-01-02,児島,10,◎-○軸 3着3〜4艇流し（10〜15点）,A,79,0,逃げ狙い,逃げ軸流し,A,23.76,26.2,2,実買い目_全,9,1-2-4|1-2-3|1-4-2|1-3-4|1-3-2|1-4-3|2-1-4|2-1-5|2-1-3,1-5-3,False,,4690,900,0,-900,True
2026-01-02,児島,9,◎1着固定 2-3着流し（5〜8点）,S,86,0,逃げ狙い,逃げ軸流し,A,15.65,29.6,4,実買い目_全,10,1-3-4|1-3-5|1-2-4|1-4-5|1-2-5|1-4-3|1-2-3|4-1-3|4-1-5|4-1-2,3-1-6,False,,4370,1000,0,-1000,True
2025-07-08,若松,7,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,逃げ軸流し,A,22.38,32.7,3,実買い目_全,9,1-3-5|1-2-5|1-3-2|1-2-3|1-5-3|1-5-2|3-1-5|3-1-2|3-1-6,3-5-6,False,,2620,900,0,-900,True
2025-07-08,若松,6,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,17.16,30.1,4,実買い目_全,10,1-3-4|1-2-4|1-3-5|1-3-2|1-2-5|1-4-5|1-4-2|4-1-3|4-1-5|4-1-2,6-2-1,False,,32450,1000,0,-1000,True
2025-09-04,下関,11,◎1着固定 2-3着流し（5〜8点）,S,98,0,逃げ狙い,逃げ軸流し,A,21.54,28.4,2,実買い目_全,9,1-2-3|1-2-4|1-3-4|1-3-2|1-4-3|1-4-2|4-1-3|4-1-2|4-1-5,1-2-3,True,1-2-3,480,900,480,-420,True
2025-09-04,下関,10,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,23.77,28.9,3,実買い目_全,9,1-3-4|1-2-4|1-3-2|1-2-3|1-4-3|1-4-2|4-1-3|4-1-2|4-1-5,1-3-4,True,1-3-4,790,900,790,-110,True
2025-09-04,下関,9,◎-○軸 3着3〜4艇流し（10〜15点）,A,67,0,逃げ狙い,荒れ広め,D,18.57,37.6,2,実買い目_全,12,6-1-4|5-1-6|6-1-3|5-6-1|6-1-5|6-4-1|2-1-3|1-2-5|1-2-3|2-1-5|1-3-5|2-1-4,4-5-1,False,,1050,1200,0,-1200,True
2026-02-21,蒲郡,8,◎-○軸 3着3〜4艇流し（10〜15点）,A,75,0,逃げ狙い,逃げ軸流し,A,15.19,29.9,2,実買い目_全,11,1-2-5|1-3-2|1-2-6|1-3-5|1-3-6|1-4-2|1-4-5|1-4-6|3-4-5|2-1-5|6-1-3,2-1-5,True,2-1-5,530,1100,530,-570,True
2025-08-13,津,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,74,0,逃げ狙い,逃げ軸流し,A,7.12,25.9,3,実買い目_全,10,1-2-3|1-3-4|1-3-5|1-2-4|1-2-5|1-4-3|1-4-5|4-1-3|4-1-5|4-1-2,1-4-3,True,1-4-3,750,1000,750,-250,True
2025-08-13,津,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,62,0,両建て推奨,主役軸流し,B,17.6,36.2,3,実買い目_全,12,2-1-4|2-1-3|2-4-1|2-3-1|2-1-6|2-3-4|2-4-3|1-2-3|1-2-4|1-4-3|1-3-2|1-3-4,2-6-5,False,,14410,1200,0,-1200,True
2026-02-16,徳山,2,◎1着固定 2-3着流し（5〜8点）,S,97,0,逃げ狙い,逃げ軸流し,A,11.74,22.4,3,実買い目_全,10,1-4-5|1-4-2|1-3-4|1-3-5|1-3-2|1-2-4|1-2-5|3-1-4|3-1-5|3-1-2,1-4-5,True,1-4-5,800,1000,800,-200,True
2026-02-16,徳山,1,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,15.76,26.3,3,実買い目_全,10,1-3-2|1-4-2|1-3-4|1-5-2|1-4-3|1-5-4|1-5-3|3-1-5|3-1-4|3-1-2,1-4-2,True,1-4-2,1010,1000,1010,10,True
2026-03-13,浜名湖,3,荒れ傾向。高配当狙いか見送り,C,35,0,両建て推奨,荒れ広め,D,16.42,47.9,2,実買い目_全,12,2-1-3|2-1-4|2-1-5|6-1-4|6-1-3|4-5-6|2-3-1|1-2-5|1-2-3|1-3-2|1-3-5|1-5-2,2-5-4,False,,1480,1200,0,-1200,True
2025-07-28,尼崎,4,◎1着固定 2-3着流し（5〜8点）,S,91,0,逃げ狙い,逃げ軸流し,A,15.13,25.9,3,実買い目_全,10,1-3-4|1-3-5|1-2-4|1-2-5|1-2-3|1-4-5|1-4-3|5-1-4|5-1-3|5-1-2,1-3-6,False,,3570,1000,0,-1000,True
2025-07-28,尼崎,3,◎○△フォーメーション（15〜20点）,B,51,0,両建て推奨,主役軸流し,B,17.35,35.5,5,実買い目_全,12,5-1-2|5-2-1|5-1-3|5-1-4|5-3-1|5-2-3|5-3-2|1-3-5|1-3-4|1-2-5|1-4-5|1-2-4,4-2-5,False,,9120,1200,0,-1200,True
2025-07-08,若松,5,◎1着固定 2-3着流し（5〜8点）,S,81,0,逃げ狙い,逃げ軸流し,A,14.8,28.9,2,実買い目_全,9,1-2-4|1-2-3|1-3-4|1-3-2|1-4-2|1-4-3|2-1-4|2-1-3|2-1-5,1-3-2,True,1-3-2,1880,900,1880,980,True
2026-01-02,児島,8,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,逃げ軸流し,A,15.45,27.1,3,実買い目_全,10,1-3-5|1-2-5|1-3-4|1-3-2|1-5-4|1-5-2|1-2-4|3-1-4|5-1-6|3-1-2,1-6-2,False,,5050,1000,0,-1000,True
2026-01-02,児島,7,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,逃げ軸流し,A,9.36,34.1,4,実買い目_全,10,1-2-4|1-2-3|1-4-3|1-2-5|1-4-5|1-3-4|1-3-5|5-1-4|5-1-3|5-1-6,2-1-4,False,,7670,1000,0,-1000,True
2025-07-08,若松,10,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,14.35,25.3,4,実買い目_全,10,1-2-6|1-2-4|1-3-6|1-3-4|1-4-6|1-3-2|1-4-2|2-1-4|2-1-6|2-1-3,1-3-4,True,1-3-4,1610,1000,1610,610,True
2025-07-28,尼崎,7,◎1着固定 2-3着流し（5〜8点）,S,84,0,逃げ狙い,逃げ軸流し,A,16.04,27.5,2,実買い目_全,9,1-2-4|1-3-4|1-2-3|1-3-2|1-4-3|1-4-2|4-1-3|4-1-5|4-1-2,5-1-4,False,,18960,900,0,-900,True
2026-02-15,徳山,10,◎1着固定 2-3着流し（5〜8点）,S,83,0,逃げ狙い,逃げ軸流し,A,20.76,25.7,2,実買い目_全,11,1-4-3|1-3-5|1-4-5|1-3-6|1-4-6|1-2-3|1-2-5|1-2-6|3-1-4|3-1-5|3-1-2,1-2-3,True,1-2-3,720,1100,720,-380,True
2026-02-15,徳山,9,◎1着固定 2-3着流し（5〜8点）,S,85,0,逃げ狙い,逃げ軸流し,A,13.98,26.6,3,実買い目_全,10,1-2-4|1-3-4|1-2-3|1-4-3|1-2-5|1-4-5|1-3-5|2-1-4|2-1-3|2-1-5,2-1-5,True,2-1-5,10450,1000,10450,9450,True
2025-08-13,津,8,荒れ傾向。高配当狙いか見送り,C,39,0,両建て推奨,主役軸流し,B,11.13,39.8,4,実買い目_全,12,2-1-3|2-1-4|2-1-5|2-3-1|2-4-1|2-3-4|2-3-5|1-3-2|1-2-5|1-2-4|1-3-5|1-3-4,3-5-2,False,,2680,1200,0,-1200,True
2026-02-21,蒲郡,5,◎1着固定 2-3着流し（5〜8点）,S,100,0,逃げ狙い,逃げ軸流し,A,15.56,28.4,2,実買い目_全,10,1-2-6|1-2-5|1-3-6|1-3-5|1-3-2|1-5-6|1-5-2|3-1-2|3-1-5|3-1-4,1-2-6,True,1-2-6,570,1000,570,-430,True
2026-02-21,蒲郡,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,76,0,逃げ狙い,荒れ広め,D,14.66,36.4,4,実買い目_全,12,5-1-6|5-6-1|6-1-4|6-1-3|2-1-4|6-4-1|2-1-3|1-3-4|1-2-4|1-2-3|1-3-2|1-4-3,6-2-1,False,,5740,1200,0,-1200,True
2025-09-05,下関,2,◎-○軸 3着3〜4艇流し（10〜15点）,A,63,0,両建て推奨,荒れ広め,D,14.39,29.9,4,実買い目_全,12,2-1-3|3-1-6|3-1-5|4-5-6|2-1-5|4-6-5|2-1-6|1-3-4|1-2-4|1-3-6|1-2-3|1-2-6,6-1-3,False,,6830,1200,0,-1200,True
2025-09-05,下関,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,75,0,逃げ狙い,主役軸流し,B,8.53,34.6,4,実買い目_全,12,2-1-3|2-1-4|2-1-5|2-3-1|2-4-1|2-4-3|2-3-4|1-3-2|1-3-4|1-3-5|1-2-3|1-2-4,2-1-3,True,2-1-3,1220,1200,1220,20,True
2025-09-04,下関,12,◎-○軸 3着3〜4艇流し（10〜15点）,A,78,0,逃げ狙い,逃げ軸流し,A,32.2,29.0,4,実買い目_全,10,1-3-4|1-2-4|1-3-5|1-5-4|1-2-5|1-2-3|1-5-3|2-1-3|2-1-4|2-1-5,1-5-3,True,1-5-3,2590,1000,2590,1590,True
2025-07-28,尼崎,6,◎1着固定 2-3着流し（5〜8点）,S,87,0,逃げ狙い,逃げ軸流し,A,11.68,30.6,4,実買い目_全,10,1-3-4|1-3-6|1-4-3|1-2-4|1-4-6|1-2-3|1-2-6|6-1-4|6-1-3|6-1-5,1-4-2,False,,2860,1000,0,-1000,True
2025-07-28,尼崎,5,◎1着固定 2-3着流し（5〜8点）,S,87,0,逃げ狙い,逃げ軸流し,A,13.12,29.2,3,実買い目_全,10,1-3-2|1-3-4|1-2-3|1-2-4|1-5-3|1-5-2|1-5-4|5-1-3|5-1-4|5-1-2,5-3-1,False,,6400,1000,0,-1000,True
2026-03-13,浜名湖,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,68,0,逃げ狙い,逃げ軸流し,A,17.19,34.7,4,実買い目_全,11,1-3-6|1-3-4|1-3-5|1-4-6|1-2-6|1-4-5|1-2-4|1-2-5|4-1-3|4-1-5|4-1-2,1-2-3,False,,830,1100,0,-1100,True
2025-07-08,若松,9,◎1着固定 2-3着流し（5〜8点）,S,89,0,逃げ狙い,逃げ軸流し,A,12.05,27.4,6,実買い目_全,10,1-3-4|1-3-6|1-2-3|1-2-4|1-2-6|1-6-3|1-6-4|3-1-4|3-1-2|3-1-6,6-1-2,False,,940,1000,0,-1000,True
2025-07-08,若松,8,◎1着固定 2-3着流し（5〜8点）,S,88,0,逃げ狙い,逃げ軸流し,A,15.72,24.9,2,実買い目_全,10,1-2-4|1-2-5|1-2-3|1-3-4|1-3-5|1-5-4|1-5-3|4-1-2|4-1-3|4-1-5,1-3-2,False,,590,1000,0,-1000,True
2026-01-02,児島,6,◎1着固定 2-3着流し（5〜8点）,S,89,0,逃げ狙い,逃げ軸流し,A,13.98,27.2,5,実買い目_全,10,1-4-3|1-3-5|1-4-5|1-3-4|1-2-3|1-2-5|1-2-4|3-1-4|3-1-5|3-1-6,1-6-3,False,,4940,1000,0,-1000,True
2026-01-02,児島,5,◎-○軸 3着3〜4艇流し（10〜15点）,A,75,0,逃げ狙い,逃げ軸流し,A,16.75,30.8,4,実買い目_全,9,1-3-6|1-3-4|1-4-6|1-6-4|1-6-3|1-4-3|6-1-4|6-1-2|6-1-3,3-5-6,False,,32780,900,0,-900,True
2026-01-02,児島,4,◎-○軸 3着3〜4艇流し（10〜15点）,A,64,0,両建て推奨,逃げ軸流し,A,28.19,29.9,3,実買い目_全,10,1-2-4|1-3-2|1-3-4|1-4-2|1-2-5|1-3-5|1-4-5|2-1-4|2-1-3|2-1-5,1-3-6,False,,1210,1000,0,-1000,True
2025-08-13,津,7,◎-○軸 3着3〜4艇流し（10〜15点）,A,68,0,逃げ狙い,逃げ軸流し,A,13.12,30.1,4,実買い目_全,11,1-3-4|1-2-4|1-3-5|1-3-6|1-2-5|1-2-6|1-4-5|1-4-6|5-1-4|5-1-2|5-1-3,4-2-3,False,,10830,1100,0,-1100,True
2026-02-15,徳山,8,◎1着固定 2-3着流し（5〜8点）,S,91,0,逃げ狙い,逃げ軸流し,A,12.25,30.6,3,実買い目_全,11,1-3-4|1-3-6|1-3-5|1-2-4|1-2-6|1-5-4|1-2-5|1-5-6|5-1-4|5-1-3|5-1-2,1-2-6,True,1-2-6,560,1100,560,-540,True
2026-02-15,徳山,7,◎○△フォーメーション（15〜20点）,B,58,0,両建て推奨,主役軸流し,B,14.73,31.2,4,実買い目_全,12,2-1-5|2-1-3|2-1-4|2-5-1|2-4-1|2-5-3|2-4-5|1-2-5|1-2-4|1-3-5|1-3-4|1-3-2,1-3-5,True,1-3-5,1090,1200,1090,-110,True
2026-02-21,蒲郡,1,◎-○軸 3着3〜4艇流し（10〜15点）,A,73,0,逃げ狙い,逃げ軸流し,A,18.3,29.2,3,実買い目_全,10,1-3-5|1-3-2|1-2-3|1-2-5|1-4-3|1-4-5|1-4-2|3-1-5|3-1-2|3-1-4,3-2-1,False,,3490,1000,0,-1000,True
2025-09-05,下関,4,◎1着固定 2-3着流し（5〜8点）,S,92,0,逃げ狙い,逃げ軸流し,A,15.25,30.3,5,実買い目_全,11,1-3-5|1-3-6|1-3-2|1-2-5|1-4-5|1-2-6|1-4-6|1-4-2|2-1-5|5-1-6|5-6-1,5-4-6,False,,10910,1100,0,-1100,True
